target_site,model,pair,split_index,refit_index,split_seed,seed_a,seed_b,n_train_pool,n_id,n_target,n_explanation,source_explanation_positive,target_explanation_positive,target_prevalence,id_auroc,target_auroc,delta_auroc,null_abs_delta_auroc,id_average_precision,target_average_precision,id_log_loss,target_log_loss,id_brier,target_brier,mean_abs_probability_refit_change,shift_energy_u2,same_model_sample_null_energy_u2,refit_sample_null_energy_u2,calibrated_excess_u2,paired_refit_l2,class_macro_shift_u2,class_macro_sample_null_u2,class_macro_refit_null_u2,class_macro_excess_u2,class_weighted_shift_u2,class_weighted_refit_null_u2,class_weighted_excess_u2,class0_shift_u2,class1_shift_u2,class0_refit_null_u2,class1_refit_null_u2,class0_n,class1_n,class_weighting_prevalence,class_weighting_scheme,reverse_shift_energy_u2,reverse_refit_sample_null_energy_u2,reverse_calibrated_excess_u2,symmetrized_calibrated_excess_u2,symmetry_gap_u2,shift_js,null_js,paired_excess_js,shift_rank_tau,null_rank_tau,shift_top5_jaccard,null_top5_jaccard,shift_sign_consistency,null_sign_consistency,source_mean_attribution_l1,target_mean_attribution_l1,delta_mean_attribution_l1,feature_domain_auc,explanation_domain_auc,shap_permutation_tau_id,shap_permutation_tau_target,max_additivity_error,silent_explanation_shift
Hungary,lightgbm,13,3,1,21290729,31290840,31290841,438,188,294,66,43,24,0.3605442176870748,0.8404123199205167,0.8707346447209957,0.030322324800479,0.0238450074515647,0.8779454989259603,0.7449786519562217,0.4944785586822853,0.4519066878823137,0.1459848958200483,0.136656622597613,0.1105782785428334,0.0582988654894665,-0.0014948307511333,0.0082868197716826,0.0500120457177838,0.2579210079847742,0.0626292477753022,-0.0022957369491037,0.0111098196326371,0.051519428142665,0.0586399996003811,0.010247275751387,0.048392723848994,0.0483263335871705,0.0769321619634338,0.0080172842535208,0.0142023550117534,33,61,0.3605442176870748,target_prevalence,0.0363517628058177,0.0063864171359041,0.0299653456699136,0.0399886956938487,0.0200467000478702,0.0989220180493364,0.2413558324148381,-0.1424338143655016,0.6666666666666665,0.4871794871794871,0.6666666666666666,0.25,0.4953625576304308,0.509109624821078,4.7900623214155695,4.805114357529925,0.0150520361143557,,,,,8.437694987151191e-15,False
Switzerland,logistic,13,3,1,22290729,40290840,40290841,557,240,123,83,41,78,0.934959349593496,0.8760330578512396,0.7652173913043477,-0.1108156665468919,0.0003472463365511,0.8692405710168589,0.9778413990725108,0.4585613562131966,0.6616356175744867,0.1446057201280037,0.2250856384258625,0.0499697916320612,0.0537797822896106,0.0265170523212783,0.0284889374302553,0.0252908448593552,0.1267298030962945,-0.0007896981270234,0.0130748053116581,0.0307629347269674,-0.0315526328539909,0.0198699284187562,0.0055275341763513,0.0143423942424049,-0.0245386146235739,0.022959218369527,0.0597718531169281,0.0017540163370068,8,59,0.934959349593496,target_prevalence,0.0564412486086339,0.0294808050372196,0.0269604435714143,0.0261256442153847,-0.001669598712059,0.1063658278850838,0.2085722761967898,-0.1022064483117059,0.6923076923076922,0.6923076923076922,1.0,0.6666666666666666,0.4609427599255686,0.2130018881198651,4.551710270234826,4.614352159772855,0.0626418895380283,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,13,3,1,22290729,41290840,41290841,557,240,123,83,41,78,0.934959349593496,0.8711716091395236,0.7021739130434782,-0.1689976960960454,0.0062504340579205,0.8585524493387193,0.9663360444067602,0.4717112487276088,0.6224621823676212,0.1509808519163291,0.2149870597987087,0.1350663332859897,0.0633613029994304,0.0342579807066649,0.0645590573914701,-0.0011977543920397,0.2369353092135847,0.0446099640438729,-0.0260323648790503,-0.0007184346962777,0.0453283987401506,0.0577810417561588,0.0164447723979083,0.0413362693582505,0.0294693793839553,0.0597505487037904,-0.0204481026643608,0.0190112332718053,8,59,0.934959349593496,target_prevalence,0.1159018750597354,0.0573611281649522,0.0585407468947832,0.0286714962513717,-0.0597385012868229,0.1032567542982429,0.1933365406142195,-0.0900797863159765,0.7435897435897434,0.4102564102564102,1.0,0.4285714285714285,0.6990990636680511,0.3711847360612841,4.794710797185636,4.592278187217862,-0.202432609967774,,,,,7.549516567451064e-15,False
VA Long Beach,logistic,13,3,1,23290729,50290840,50290841,504,216,200,87,44,65,0.745,0.8857069364657464,0.7133833399131464,-0.1723235965526,0.030523878933379,0.8917018157752377,0.8623175514340566,0.452221149796465,0.5861931784722368,0.1450869520054116,0.1926942530364271,0.0968497104661237,0.0649347343364273,0.0098532422127641,0.0207444205016303,0.0441903138347969,0.2052375544818908,0.0402611043448568,-0.0005805237074291,0.0174922061477618,0.0227688981970949,0.0303058640775544,0.0140696888984483,0.0162361751791061,0.0605779212169024,0.0199442874728111,0.0244769352279934,0.0105074770675301,51,54,0.745,target_prevalence,0.0574025952722483,0.0188199110982063,0.0385826841740419,0.0413864990044194,0.005607629660755,0.1273432064420574,0.2474886996967812,-0.1201454932547237,0.5897435897435896,0.5384615384615383,0.4285714285714285,0.25,0.1792094353518544,0.1331401543976439,4.56302586818009,4.550534998522945,-0.012490869657145,,,,,1.7763568394002505e-15,False
VA Long Beach,lightgbm,13,3,1,23290729,51290840,51290841,504,216,200,87,44,65,0.745,0.8926519763354197,0.6607448348466902,-0.2319071414887294,0.0056589213752893,0.9013476774153456,0.827149614678807,0.4485727784056668,0.8665695074635548,0.1418566831797487,0.2734570845447873,0.1192984572780887,0.0324900005973292,0.0022934351036144,0.0139045805374847,0.0185854200598444,0.2275978568673936,0.0312265942250923,-0.0018411338860918,0.0129944639749241,0.0182321302501682,0.0227102135815849,0.0159582191659005,0.0067519944156844,0.0486069628853116,0.0138462255648731,0.0069459839933398,0.0190429439565085,51,54,0.745,target_prevalence,0.0390518089960134,0.0044275089424991,0.0346243000535143,0.0266048600566793,-0.0160388799936699,0.1041747487351544,0.1694464956619407,-0.0652717469267863,0.846153846153846,0.6923076923076922,1.0,0.6666666666666666,0.4480228726510461,0.3698018561261346,5.441367638499545,5.391514064000133,-0.0498535744994121,,,,,1.0658141036401504e-14,False
Cleveland,logistic,14,3,2,20290729,20290940,20290941,431,186,303,79,48,36,0.4587458745874587,0.8812741312741312,0.8349271802070538,-0.0463469510670774,0.0050675675675677,0.8883461435513357,0.8243103143631204,0.4169222647710995,0.51300211019947,0.1294151327829035,0.1656418538201024,0.0713924111605798,0.0418847293426644,0.0025749057262978,0.0170401362507337,0.0248445930919306,0.1741657464366912,0.0434226464877292,0.006782250603936,0.0200941631369351,0.023328483350794,0.0441345504312558,0.0211102739037464,0.0230242765275094,0.052050922283272,0.0347943706921863,0.032409425630688,0.0077789006431822,37,56,0.4587458745874587,target_prevalence,0.0356630728258391,0.0052780385257518,0.0303850343000873,0.0276148136960089,-0.0055404412081566,0.1873838983529649,0.204214894484587,-0.016830996131622,0.6153846153846153,0.6923076923076922,0.6666666666666666,0.4285714285714285,0.7475514628076395,0.6397811974522675,3.517633702695341,3.973978051889775,0.4563443491944334,,,,,1.3322676295501878e-15,False
Cleveland,lightgbm,14,3,2,20290729,21290940,21290941,431,186,303,79,48,36,0.4587458745874587,0.8651061776061776,0.8218547113528689,-0.0432514662533086,0.0259411196911196,0.881053624453731,0.8106616370639164,0.4664381320814809,0.5487606930410894,0.1396393950786977,0.1761933774728175,0.119576140978891,0.0424250664837386,0.0010799451382927,0.0159907742101673,0.0264342922735713,0.2302707906492033,0.0526630615433159,-0.0034315640734561,0.0130178197051369,0.0396452418381789,0.0522633010566534,0.0133823308492977,0.0388809702073557,0.0478179644449665,0.0575081586416654,0.0174356947723651,0.0085999446379088,37,56,0.4587458745874587,target_prevalence,0.0447106747756708,0.0114571567299551,0.0332535180457156,0.0298439051596434,-0.0068192257721443,0.103563189576426,0.1669066688369818,-0.0633434792605558,0.8974358974358972,0.7435897435897434,1.0,0.6666666666666666,0.8285763413227789,0.4476367916598774,4.775949681334724,4.7946245208854,0.018674839550675,,,,,7.105427357601002e-15,False
Hungary,logistic,14,3,2,21290729,30290940,30290941,438,188,294,66,43,24,0.3605442176870748,0.8517138599105811,0.8660176635889202,0.014303803678339,0.0153999006458023,0.8954629771302847,0.8276206226215608,0.4697528184102652,0.4259124156994208,0.1420196413045501,0.1334223191991163,0.0537883316995542,0.0718878949687688,0.0103585548253509,0.0161896938434236,0.0556982011253451,0.1397462709727636,0.0902849908498114,-0.0010999813643514,0.0106583769670937,0.0796266138827176,0.0838869702495031,0.0114952326991608,0.0723917375503423,0.0673457462584619,0.113224235441161,0.0136588109332853,0.0076579430009022,33,61,0.3605442176870748,target_prevalence,0.0608743589633289,0.0229640973488224,0.0379102616145065,0.0468042313699258,0.0177879395108386,0.1058753232649974,0.185491676451826,-0.0796163531868285,0.564102564102564,0.4615384615384614,0.6666666666666666,0.4285714285714285,0.7758969006683823,0.3912605552872188,4.6770364474013295,4.601597913995294,-0.0754385334060359,,,,,2.664535259100376e-15,True
Hungary,lightgbm,14,3,2,21290729,31290940,31290941,438,188,294,66,43,24,0.3605442176870748,0.8339542970690512,0.8115214773183461,-0.0224328197507051,0.0202434177844011,0.8547449968491772,0.6560484309235338,0.5175252626913287,0.55631819611074,0.1492769859950319,0.1772349621103126,0.095166366514556,0.1115781392681816,0.0407222970124119,0.0467875781676169,0.0647905611005647,0.2323629109970819,0.1087018618430019,-0.0048452656128686,0.0043046261325543,0.1043972357104476,0.0874362840846424,0.0021389519824355,0.0852973321022069,0.0324569854898592,0.1849467381961447,-0.0034601080154326,0.0120693602805412,33,61,0.3605442176870748,target_prevalence,0.14646562210147,0.0400367247492939,0.106428897352176,0.0856097292263703,-0.0416383362516112,0.1188972801998446,0.1605723087424858,-0.0416750285426412,0.8205128205128204,0.7948717948717947,0.6666666666666666,1.0,0.2392128177891738,0.1303452314391387,4.596593911929745,4.612510536230706,0.0159166243009609,,,,,8.881784197001252e-15,False
Switzerland,logistic,14,3,2,22290729,40290940,40290941,557,240,123,83,41,78,0.934959349593496,0.8701298701298702,0.7271739130434782,-0.1429559570863919,0.0031252170289602,0.8554891549436621,0.973251302895054,0.4743775007010983,0.6278770659190764,0.1469561757100795,0.20945220950981,0.0684217261454576,0.0454107636707178,0.0224770589892973,0.0393168553941511,0.0060939082765667,0.1757310022550884,0.0217844704078946,0.0016357672631828,0.0146280474562483,0.0071564229516462,0.0227613447221353,0.0108897165716162,0.0118716281505191,0.0206615214298421,0.022907419385947,0.0189253810899844,0.0103307138225123,8,59,0.934959349593496,target_prevalence,0.0655758644340466,0.0213420248752903,0.0442338395587562,0.0251638739176615,-0.0381399312821895,0.1006071444474134,0.2660370260174826,-0.1654298815700692,0.8717948717948716,0.5384615384615383,1.0,0.4285714285714285,0.5156378839583756,0.392126849926881,4.62450611081101,4.9117981928814585,0.2872920820704481,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,14,3,2,22290729,41290940,41290941,557,240,123,83,41,78,0.934959349593496,0.8786026807417182,0.7771739130434783,-0.1014287676982399,0.010834085700396,0.8448866406854771,0.9799385417146088,0.4754233784219017,0.4253264451034543,0.1438374087192171,0.1336381853662897,0.108737606017363,0.0951534884491253,0.0251494314829383,0.0442426428863726,0.0509108455627526,0.2099925811514657,0.0674428582320635,-0.0050248838141568,0.0032468305703771,0.0641960276616864,0.0700791592758814,0.0057187538032567,0.0643604054726247,0.0644123439480485,0.0704733725160785,0.0004052739568799,0.0060883871838742,8,59,0.934959349593496,target_prevalence,0.1896340240558365,0.0240423055292422,0.1655917185265942,0.1082512820446734,-0.1146808729638416,0.1517907010134265,0.1410922729503679,0.0106984280630586,0.8205128205128204,0.7179487179487178,0.6666666666666666,0.6666666666666666,0.8198201065408812,0.5234576468046924,5.282157371395494,5.703952775603383,0.4217954042078888,,,,,7.105427357601002e-15,False
VA Long Beach,logistic,14,3,2,23290729,50290940,50290941,504,216,200,87,44,65,0.745,0.8855354539998286,0.6964074220292145,-0.1891280319706141,0.0084883820629341,0.886449277386407,0.8437008555395988,0.4318099769786619,0.6617743157335029,0.1389800983150814,0.2112718852163646,0.0810342955729581,0.0274291971419633,0.0040959079909341,0.0128315012866573,0.014597695855306,0.1718610280980661,0.0476769732697752,-0.0077060493788845,0.0082286447528731,0.039448328516902,0.0371246639793084,0.0084600578859106,0.0286646060933978,0.0692122983523604,0.02614164818719,0.0077563730527967,0.0087009164529496,51,54,0.745,target_prevalence,0.033881876521779,0.0082597865730414,0.0256220899487375,0.0201098929020217,-0.0110243940934315,0.0835493514674021,0.2229831431836381,-0.139433791716236,0.9230769230769228,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.2349180373084697,0.311556558827796,4.781896479046047,4.369989442609933,-0.4119070364361139,,,,,2.664535259100376e-15,False
VA Long Beach,lightgbm,14,3,2,23290729,51290940,51290941,504,216,200,87,44,65,0.745,0.8922232701706252,0.6899592051585735,-0.2022640650120517,0.0134613735745521,0.8858437506623755,0.8347154668394459,0.4339743474668854,0.7539571939471915,0.1337878461925297,0.2301468854395418,0.1145538615690963,0.0306626279119127,0.022247501615788,0.034644287720049,-0.0039816598081362,0.2198466353614767,0.0400656871208106,0.0032683437821747,0.0235880674079471,0.0164776197128634,0.0272836938968736,0.0269717603724769,0.0003119335243967,0.0661513875778246,0.0139799866637965,0.0166825715619679,0.0304935632539262,51,54,0.745,target_prevalence,0.0595846431930056,0.0327617869100046,0.0268228562830009,0.0114205982374323,-0.0308045160911372,0.1169446437345852,0.1017084348478485,0.0152362088867367,0.6923076923076922,0.7948717948717947,0.6666666666666666,0.6666666666666666,0.5285807551357178,0.4901436057696379,5.162810869170602,5.388507697293647,0.2256968281230458,,,,,8.715250743307479e-15,False
Cleveland,logistic,15,3,3,20290729,20291040,20291041,431,186,303,79,48,36,0.4587458745874587,0.8841698841698841,0.8517722407439902,-0.0323976434258939,0.012668918918919,0.9015717431925148,0.840646896030086,0.4043147604101391,0.5133452761850078,0.1245993188784786,0.1583337962006719,0.0673746985749418,0.0604296675394722,-0.0051504177058117,0.0025921406937018,0.0578375268457704,0.1970009042114978,0.0832920015155379,-0.001008326841559,0.0225128162214496,0.0607791852940882,0.0826063949411122,0.0230698736233282,0.0595365213177839,0.0749824498334985,0.0916015531975772,0.0292643519322182,0.0157612805106809,37,56,0.4587458745874587,target_prevalence,0.0572314252696832,0.0088576545378116,0.0483737707318716,0.053105648788821,0.0094637561138987,0.1862764365041743,0.2943046188613576,-0.1080281823571833,0.6923076923076922,0.5128205128205127,1.0,0.4285714285714285,0.3146147996172544,0.7644191799486899,4.233682176245936,4.818175512116354,0.5844933358704179,,,,,1.7763568394002505e-15,False
Cleveland,lightgbm,15,3,3,20290729,21291040,21291041,431,186,303,79,48,36,0.4587458745874587,0.8780164092664093,0.8128619055974732,-0.0651545036689361,0.0486245173745173,0.8903928773542258,0.7962215648038272,0.4361157226108008,0.5746750293022099,0.130133708523461,0.1824526459966556,0.1472082205202911,0.0292561522424751,-0.0022837925954051,0.0205658125276765,0.0086903397147986,0.3024970911980557,0.0252110019743647,-0.0051953989887866,0.0379643583945812,-0.0127533564202165,0.0243062655081547,0.0406932453014549,-0.0163869797933001,0.0142455960038997,0.0361764079448296,0.0710384677058902,0.0048902490832721,37,56,0.4587458745874587,target_prevalence,0.0494379169324155,0.023630592268259,0.0258073246641564,0.0172488321894775,-0.0171169849493578,0.1212315726814092,0.2555977470342831,-0.1343661743528739,0.7435897435897434,0.564102564102564,1.0,0.4285714285714285,0.5507715902467342,0.5993907855175751,4.897698715144293,5.054797140821539,0.1570984256772458,,,,,8.881784197001252e-15,False
Hungary,logistic,15,3,3,21290729,30291040,30291041,438,188,294,66,43,24,0.3605442176870748,0.8621460506706409,0.8637093536732235,0.0015633030025826,0.0016145057128663,0.9041494786859556,0.8002141044767177,0.4453233508915131,0.4405105807864983,0.1329548608230007,0.1375108028170307,0.0688038094093675,0.1051348846907528,0.0249954399382165,0.0325841225882048,0.0725507621025479,0.1514467895459557,0.0784847106736937,0.0019244801095258,0.0054393623820814,0.0730453482916123,0.0671390366158273,0.0059407263586561,0.0611983102571711,0.03780631831988,0.1191631030275074,0.0072369356639468,0.003641789100216,33,61,0.3605442176870748,target_prevalence,0.0904344237461408,0.0307400529258864,0.0596943708202544,0.0661225664614011,0.0128563912822935,0.1111911315613457,0.2192795043333881,-0.1080883727720424,0.7948717948717947,0.4102564102564102,0.4285714285714285,0.4285714285714285,0.4837326833934644,0.1844083577346452,4.64737153316614,4.552777241277099,-0.0945942918890416,,,,,1.7763568394002505e-15,True
Hungary,lightgbm,15,3,3,21290729,31291040,31291041,438,188,294,66,43,24,0.3605442176870748,0.8430203676105316,0.8189983942191891,-0.0240219733913424,0.0059612518628912,0.8619546088837671,0.6907822896914123,0.5173371338953224,0.544934627343605,0.1519273279311603,0.1698037673206823,0.1366809393441138,0.082796608841707,0.0137601292254173,0.0383784596420034,0.0444181491997035,0.2759379468978025,0.0652872716446509,-0.0056002552694563,0.0164556843804499,0.048831587264201,0.0567872532746731,0.0183195084367536,0.0384677448379195,0.0348115960254621,0.0957629472638397,0.0231381755091484,0.0097731932517513,33,61,0.3605442176870748,target_prevalence,0.0831841177109908,0.02520292504779,0.0579811926632007,0.0511996709314521,-0.0135630434634972,0.1024550340684617,0.2715111551689712,-0.1690561211005095,0.769230769230769,0.3333333333333332,0.6666666666666666,0.4285714285714285,0.5744898376147103,0.5148585031449571,4.943699012609091,5.014273755708078,0.0705747430989864,,,,,1.0658141036401504e-14,False
Switzerland,logistic,15,3,3,22290729,40291040,40291041,557,240,123,83,41,78,0.934959349593496,0.8743662754357941,0.7956521739130435,-0.0787141015227506,0.0112507813042571,0.8644407632987763,0.9788042138932722,0.4622973096270301,0.6806651385419494,0.1470646796050811,0.2279711468412402,0.0762057265578833,0.0654344841917162,0.016913799885519,0.0210497165234615,0.0443847676682547,0.164086331916443,-0.0149907113920907,-0.0198661750849047,0.0029667106934393,-0.01795742208553,0.0123962801282612,0.0028734002340672,0.0095228798941939,-0.0464729539809066,0.0164915311967251,0.0030739741186987,0.0028594472681798,8,59,0.934959349593496,target_prevalence,0.0642830031253411,0.0189734100398951,0.045309593085446,0.0448471803768503,-0.0009248254171912,0.1343512567181542,0.1817300019488754,-0.0473787452307211,0.5897435897435896,0.3846153846153845,0.6666666666666666,0.4285714285714285,0.7740840636768048,0.6380017205330162,4.454016995015914,4.654661125942165,0.2006441309262507,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,15,3,3,22290729,41291040,41291041,557,240,123,83,41,78,0.934959349593496,0.8822140426418501,0.792391304347826,-0.0898227382940241,0.0123619695812209,0.8738981198596187,0.97799538681878,0.4478391232354435,0.5879561718349798,0.1407655431237465,0.1977222697499727,0.1265876522145963,0.1005049970253698,0.0627906682523739,0.0665741033643966,0.0339308936609731,0.2151828671109266,0.0045783349360693,0.0013830584357042,0.0067388261300329,-0.0021604911939635,0.028057868052631,0.00502852026953,0.0230293477831009,-0.0224121564035296,0.0315688262756683,0.0087048786612651,0.0047727735988006,8,59,0.934959349593496,target_prevalence,0.1052838510067774,0.0570624575531967,0.0482213934535807,0.0410761435572769,-0.0142904997926075,0.1277475173256629,0.1289751911102279,-0.0012276737845649,0.6410256410256409,0.769230769230769,0.4285714285714285,1.0,0.5759337172536027,0.41055162817142,4.613231378597898,4.004210430611866,-0.609020947986032,,,,,1.4210854715202004e-14,False
VA Long Beach,logistic,15,3,3,23290729,50291040,50291041,504,216,200,87,44,65,0.745,0.8626425447997943,0.7181208053691276,-0.1445217394306667,0.0122609963131269,0.8638635833050798,0.8692425434982104,0.4751170216851033,0.5803153263700628,0.1500915147979033,0.1890972940289399,0.0897974210427959,0.0730211177028628,0.021414813142963,0.0351037788049105,0.0379173388979522,0.2201888498443892,0.0802786819554371,0.007870957484862,0.0255235226142885,0.0547551593411485,0.0745900040208788,0.0213768241249363,0.0532131798959424,0.091888228760658,0.0686691351502161,0.0339861725925584,0.0170608726360187,51,54,0.745,target_prevalence,0.058422549919725,0.0302741149147498,0.0281484350049751,0.0330328869514637,0.0097689038929771,0.1326196853128707,0.1912037667731861,-0.0585840814603153,0.7948717948717947,0.6666666666666665,0.6666666666666666,0.6666666666666666,0.4534367361789522,0.3584021193221592,4.545093631585402,4.457814917171428,-0.0872787144139746,,,,,1.3322676295501878e-15,False
VA Long Beach,lightgbm,15,3,3,23290729,51291040,51291041,504,216,200,87,44,65,0.745,0.903283889222327,0.6470588235294117,-0.2562250656929153,0.0063448512389607,0.9129023485411968,0.8032393376069862,0.4395163833253145,0.8667161696829931,0.1363868455304411,0.2774382483778446,0.1194553653717575,0.047941043703008,0.0283283328312352,0.0509252835354594,-0.0029842398324514,0.2344133459767799,0.0499754024305765,-0.0001522440881835,0.0119662615743843,0.0380091408561922,0.0431633741007623,0.0094917366273114,0.0336716374734509,0.0638775010628505,0.0360733037983026,0.0170163124867782,0.0069162106619905,51,54,0.745,target_prevalence,0.0764952193525825,0.0488005685462582,0.0276946508063242,0.0123552054869364,-0.0306788906387757,0.1004681608508266,0.1416171739772999,-0.0411490131264732,0.8205128205128204,0.7948717948717947,1.0,0.6666666666666666,0.3826253796665548,0.0748538095023104,5.767922603335076,5.919681440018353,0.1517588366832774,,,,,1.1546319456101628e-14,False
Cleveland,logistic,16,4,0,20300729,20300740,20300741,431,186,303,79,48,36,0.4587458745874587,0.8137065637065637,0.8616423934023514,0.0479358296957876,0.0244932432432432,0.8410981099891608,0.8528390927187887,0.5359062441261782,0.5289200565727638,0.1755955656717906,0.1621265968616208,0.0839205905150986,0.0804111930487547,0.0325802637460821,0.0309390023457059,0.0494721907030488,0.2305607841140983,0.0901862621230881,0.0035064187615974,0.0381087304996112,0.0520775316234768,0.0943888862451569,0.0392325165467222,0.0551563696984347,0.1411220664825624,0.0392504577636138,0.0517290173905966,0.0244884436086259,37,56,0.4587458745874587,target_prevalence,0.0665917762866954,0.0616444090605461,0.0049473672261493,0.027209778964599,0.0445248234768995,0.1737377349359516,0.2798835628682228,-0.1061458279322712,0.769230769230769,0.5384615384615383,1.0,0.25,0.5090050188924594,0.5878706616349528,4.207267853931454,5.419253743708196,1.2119858897767417,0.9647916666666668,0.9603645833333332,0.6923076923076922,0.4358974358974358,2.664535259100376e-15,False
Cleveland,lightgbm,16,4,0,20300729,21300740,21300741,431,186,303,79,48,36,0.4587458745874587,0.8279440154440154,0.8493156694156869,0.0213716539716715,0.0184604247104247,0.8539252713638312,0.8503571445043716,0.5773039467325088,0.5007014047432067,0.1772087535526585,0.1626289558658472,0.0988025950263092,0.0325936855476193,-0.0047382647539787,0.008661343270117,0.0239323422775022,0.2323030616116088,0.0471325838058966,0.0001913319648265,0.0264352501820529,0.0206973336238437,0.0467910077468831,0.0279405821342352,0.0188504256126478,0.0429926819706526,0.0512724856411406,0.0446798734425022,0.0081906269216036,37,56,0.4587458745874587,target_prevalence,0.0382155481148891,0.003496105407748,0.0347194427071411,0.0293258924923217,-0.0107871004296388,0.1117779622428906,0.2516865054134705,-0.1399085431705798,0.8205128205128204,0.564102564102564,1.0,0.4285714285714285,0.631984049603124,0.4882334204388332,5.041843478738043,4.678708134157567,-0.3631353445804759,0.98125,0.7894791666666666,0.5384615384615383,0.6666666666666665,9.992007221626407e-15,False
Hungary,logistic,16,4,0,21300729,30300740,30300741,438,188,294,66,43,24,0.3605442176870748,0.864629905613512,0.8745483741469289,0.0099184685334168,0.0161450571286638,0.9164741017599338,0.8196427786534612,0.4363205435666657,0.4215753618521572,0.1413352771658533,0.134845221642536,0.1197643256841914,0.0655470802594351,0.0059786009881193,0.0323132141296941,0.0332338661297409,0.2315613266609437,0.0637530060040111,-0.0034243345823515,0.0210273014423723,0.0427257045616388,0.0531303337200144,0.0237750478224439,0.0293552858975704,0.0256668395223642,0.1018391724856581,0.0308789774879951,0.0111756253967494,33,61,0.3605442176870748,target_prevalence,0.0741008117299724,0.0137095659791663,0.0603912457508061,0.0468125559402735,-0.0271573796210651,0.0945901583476596,0.2989051700810347,-0.204315011733375,0.7948717948717947,-0.0256410256410256,0.6666666666666666,0.4285714285714285,0.5140507101421643,0.6767070136726139,4.317260776098311,4.291823600554827,-0.0254371755434839,0.9047337278106508,0.8808960270498731,0.5128205128205127,0.3333333333333332,2.664535259100376e-15,True
Hungary,lightgbm,16,4,0,21300729,31300740,31300741,438,188,294,66,43,24,0.3605442176870748,0.8528315946348735,0.8340776796467281,-0.0187539149881453,0.034153005464481,0.8874778169411195,0.6925736819795434,0.4911547514279881,0.5548607981531548,0.149238521991266,0.1749574660270741,0.1320684038519063,0.063671637517248,0.0001514386300119,0.017387181097023,0.0462844564202249,0.2435864141232863,0.1048648052772248,0.0041019264933891,0.0296161672713995,0.0752486380058252,0.1099657723961462,0.0346987786719525,0.0752669937241937,0.1231536386060405,0.0865759719484091,0.0478391886343577,0.0113931459084414,33,61,0.3605442176870748,target_prevalence,0.0626326866279774,0.0017835074536532,0.0608491791743241,0.0535668177972745,-0.0145647227540992,0.1075795409432966,0.1238116615323205,-0.0162321205890239,0.6923076923076922,0.769230769230769,0.6666666666666666,0.6666666666666666,0.5187441568119325,0.7502239715403561,5.267059140131176,5.068297767022006,-0.1987613731091695,0.9119188503803888,0.8844463229078613,0.3589743589743589,0.0,9.103828801926284e-15,True
Switzerland,logistic,16,4,0,22300729,40300740,40300741,557,240,123,83,41,78,0.934959349593496,0.9036738662407112,0.7282608695652174,-0.1754129966754938,0.0158344329467324,0.909580631824326,0.9686139238012116,0.3930137336137569,0.507846024319989,0.1243444191267331,0.1690334058297369,0.0824405136063285,0.0665565886531717,0.0387445344975765,0.0338261261142521,0.0327304625389195,0.2019917040717909,0.0269256238306684,-0.0218832568801727,-0.005946457029477,0.0328720808601455,0.0532225395373174,0.0052723665036633,0.0479501730336541,-0.0033035409536102,0.0571547886149472,-0.0188428616516851,0.006949947592731,8,59,0.934959349593496,target_prevalence,0.1205422959281366,0.0515513348062729,0.0689909611218637,0.0508607118303916,-0.0362604985829441,0.0983812650115443,0.2767920630722932,-0.1784107980607489,0.8717948717948716,0.4615384615384614,0.6666666666666666,0.4285714285714285,0.0450054813509381,0.3502993615217257,4.079254352354294,3.9056969512792334,-0.1735574010750604,0.9801903114186852,0.9567906574394464,0.5897435897435896,-0.1538461538461538,1.7763568394002505e-15,False
Switzerland,lightgbm,16,4,0,22300729,41300740,41300741,557,240,123,83,41,78,0.934959349593496,0.862282102923814,0.8500000000000001,-0.0122821029238139,0.0151399402736303,0.8560882495948922,0.986613223863458,0.5003945819036058,0.4250588701204988,0.1580520044171567,0.1405073139629057,0.1211107267590388,0.0942431900296255,0.0266096292034,0.0373084886204043,0.0569347014092211,0.2238169054378041,-0.014502437400374,-0.030230050330347,-0.0094645663190039,-0.0050378710813701,0.0287875186671417,0.0259445675825127,0.002842951084629,-0.0642656579265837,0.0352607831258357,-0.050168523981495,0.0312393913434872,8,59,0.934959349593496,target_prevalence,0.0749702480685604,0.0279962382118306,0.0469740098567297,0.0519543556329754,0.0099606915524914,0.1018308936088457,0.1424339666090778,-0.040603073000232,0.8974358974358972,0.769230769230769,1.0,0.6666666666666666,0.3246716373158601,0.4382811036665124,4.723817185696534,4.591413348814975,-0.1324038368815587,0.9426470588235294,0.8205449826989619,0.5897435897435896,0.2307692307692307,8.437694987151191e-15,True
